player_id,name,current_value,current_date,peak_value,peak_date,days_since_update,is_stale,total_goals,total_assists,total_minutes,total_appearances,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90,date_of_birth,position,sub_position,foot,height_in_cm,country_of_citizenship,age,log_value,age_squared,recent_goals_per_90,recent_assists_per_90,recent_minutes,league_tier,league_tier_missing,predicted_log_value,residual
492354,Denys Norenkov,150000,2025-10-21,500000,2024-06-06,129,False,1,1,2218,32,9,0,0.0405770964833183,0.0405770964833183,1996-07-25,Defender,Left-Back,left,181.0,Ukraine,29.240246406570844,11.918397239722838,854.9920099169791,0.0,0.0,0.0,1.0,1,13.003585738725041,-1.0851884990022036
521966,Joselpho Barnes,150000,2025-10-21,250000,2023-10-23,129,False,1,0,529,33,2,0,0.1701323251417769,0.0,2001-12-12,Attack,Right Winger,right,187.0,Ghana,23.85763175906913,11.918397239722838,569.1865931513439,0.0,0.0,12.0,2.0,0,12.951076479292142,-1.0326792395693047
524031,Oleksandr Belyaev,350000,2025-10-21,400000,2024-12-17,129,False,3,3,2184,48,4,0,0.1236263736263736,0.1236263736263736,1999-10-04,Midfield,Left Midfield,right,174.0,Ukraine,26.04791238877481,12.765691290604371,678.4937398132884,0.0,0.0,577.0,1.0,0,13.396235726855082,-0.6305444362507107
531062,Fabio González,450000,2025-10-21,600000,2023-06-14,129,False,0,0,399,11,3,0,0.0,0.0,1997-02-12,Midfield,Central Midfield,right,176.0,Spain,28.68720054757016,13.017005083966255,822.9554752565098,0.0,0.0,168.0,1.0,0,12.958222843340678,0.05878224062557713
549566,Sam McClelland,150000,2025-10-21,175000,2023-12-05,129,False,0,0,577,8,3,0,0.0,0.0,2002-01-04,Defender,Centre-Back,unknown,191.0,Northern Ireland,23.79466119096509,11.918397239722838,566.1859011928202,0.0,0.0,0.0,1.0,1,12.837121742484516,-0.9187245027616786
555672,Djalma Silva,500000,2025-10-21,650000,2021-12-03,129,False,1,5,1859,23,3,0,0.0484131253362022,0.2420656266810113,1994-09-19,Defender,Left-Back,left,180.0,Brazil,31.08829568788501,13.122365377402328,966.4821287773698,0.0,0.22670025188916876,1191.0,1.0,0,13.329625696360864,-0.2072603189585358
562671,Talys,300000,2025-10-21,850000,2020-07-27,129,False,0,0,1418,18,1,0,0.0,0.0,1999-02-10,Defender,Left-Back,left,181.0,Brazil,26.694045174537987,12.611541086966115,712.5720477802748,0.0,0.0,0.0,1.0,1,13.107633750311155,-0.4960926633450402
569056,Jean-Morel Poé,200000,2025-10-21,500000,2021-12-09,129,False,1,0,724,21,3,0,0.1243093922651933,0.0,1996-12-15,Attack,Right Winger,left,184.0,Cote d'Ivoire,28.84873374401095,12.206077645517674,832.249438632836,0.0,0.0,45.0,1.0,0,12.827872083201012,-0.621794437683338
576022,Vladyslav Yemets,75000,2025-10-21,400000,2020-09-04,129,False,0,1,3392,42,10,0,0.0,0.0265330188679245,1997-09-09,Defender,Left-Back,left,180.0,Ukraine,28.11498973305955,11.225256725762893,790.4526476900438,0.0,0.0,0.0,1.0,1,13.16272628308129,-1.937469557318396
590773,Hamdi Akujobi,500000,2025-10-21,550000,2024-05-31,129,False,1,4,4588,68,11,0,0.0196163905841325,0.07846556233653,2000-01-20,Defender,Right-Back,right,175.0,Netherlands,25.752224503764545,13.122365377402328,663.177066892291,0.05385996409335727,0.0,1671.0,2.0,0,14.273867833421258,-1.15150245601893
247263,Liam Grimshaw,125000,2025-10-21,400000,2019-08-20,129,False,1,3,8662,113,19,0,0.0103902101131378,0.0311706303394135,1995-02-02,Defender,Right-Back,right,179.0,England,30.715947980835043,11.736077016252437,943.4694603613643,0.0,0.0,0.0,1.0,1,13.437928526817661,-1.7018515105652234
129646,Artur Rudko,150000,2025-10-21,1200000,2017-01-03,129,False,0,0,6500,72,2,1,0.0,0.0,1992-05-07,Goalkeeper,Goalkeeper,right,190.0,Ukraine,33.45653661875428,11.918397239722838,1119.339842522046,0.0,0.0,1530.0,1.0,0,13.047286793002176,-1.128889553279338
239783,Petar Golubovic,300000,2025-10-21,700000,2013-11-25,129,False,0,3,6659,89,15,0,0.0,0.0405466286229163,1994-07-13,Defender,Right-Back,right,186.0,Serbia,31.274469541409992,12.611541086966115,978.0924450965813,0.0,0.11015911872705018,817.0,1.0,0,13.116763588151034,-0.5052225011849192
90681,Eliaquim Mangala,150000,2025-10-21,35000000,2014-10-05,129,False,14,5,19079,234,74,2,0.066041197127732,0.0235861418313328,1991-02-13,Defender,Centre-Back,left,187.0,France,34.68583162217659,11.918397239722838,1203.1069153219858,0.0,0.0,38.0,1.0,0,12.716170323875257,-0.7977730841524195
92572,Joel Ward,300000,2025-10-21,5000000,2016-02-09,129,False,6,10,28011,326,52,0,0.0192781407304273,0.0321302345507122,1989-10-29,Defender,Right-Back,right,186.0,England,35.97809719370294,12.611541086966115,1294.4234776795356,0.0,0.0,72.0,1.0,0,12.99317237626804,-0.38163128930192514
92936,Kelvin Leerdam,50000,2025-10-21,2500000,2014-02-11,129,False,13,11,10227,133,24,0,0.1144030507480199,0.0968025814021707,1990-06-24,Defender,Right-Back,right,178.0,Suriname,35.3264887063655,10.819798284210286,1247.9608043209694,0.0,1.0,90.0,1.0,0,12.00166315623014,-1.1818648720198546
94199,Tolga Cigerci,150000,2025-10-21,4500000,2017-10-06,129,False,19,17,17357,245,50,0,0.0985193293771965,0.0881488736532811,1992-03-23,Midfield,Defensive Midfield,right,185.0,Türkiye,33.57973990417522,11.918397239722838,1127.5989320320575,0.0,0.1016949152542373,885.0,1.0,0,13.002762423192461,-1.0843651834696235
94922,Bogdan Butko,50000,2025-10-21,3000000,2012-11-19,129,False,6,21,20254,236,21,2,0.026661400217241,0.0933149007603436,1991-01-13,Defender,Right-Back,right,182.0,Ukraine,34.770704996577685,10.819798284210286,1209.0019259590324,0.0,0.1486374896779521,1211.0,1.0,0,12.424898580398937,-1.6051002961886507
99047,Sokol Cikalleshi,150000,2025-10-21,2800000,2016-06-01,129,False,49,21,12127,203,16,0,0.3636513564772821,0.1558505813474066,1990-07-27,Attack,Centre-Forward,right,187.0,Albania,35.23613963039014,11.918397239722838,1241.5855360523508,0.0,0.0,0.0,1.0,1,11.838901131760798,0.07949610796203999
103565,Wahbi Khazri,600000,2025-10-21,16000000,2019-03-07,129,False,81,40,24061,365,91,3,0.3029799260213623,0.1496197165537592,1991-02-08,Attack,Left Winger,right,176.0,Tunisia,34.69952087611225,13.304686600863562,1204.05674903175,0.10089686098654709,0.0,892.0,1.0,0,12.992090807292461,0.31259579357110034
118850,Ivan Ordets,750000,2025-10-21,5000000,2021-12-29,129,False,13,5,23760,282,53,4,0.0492424242424242,0.0189393939393939,1992-07-08,Defender,Centre-Back,right,195.0,Ukraine,33.28678986995209,13.527829818844937,1108.010379846345,0.0,0.0,1687.0,3.0,0,13.54140753361019,-0.013577714765252935
119905,Hugo Mallo,500000,2025-10-21,15000000,2018-03-22,129,False,12,28,30831,369,102,1,0.0350296779215724,0.0817359151503357,1991-06-22,Defender,Right-Back,right,173.0,Spain,34.332648870636554,13.122365377402328,1178.7307784744214,0.09793253536452666,0.09793253536452666,919.0,1.0,0,13.890615037852976,-0.7682496604506479
120095,José Campaña,750000,2025-10-21,25000000,2020-10-08,129,False,11,31,14852,208,44,1,0.0666576892001077,0.1878534877457581,1993-05-31,Midfield,Central Midfield,right,179.0,Spain,32.39151266255989,13.527829818844937,1049.2100925687778,0.0,0.2660098522167488,1015.0,3.0,0,13.61490395118636,-0.08707413234142258
120966,Oleksandr Ilyushchenkov,50000,2025-10-21,500000,2014-01-02,129,False,0,0,5340,59,2,0,0.0,0.0,1990-03-23,Goalkeeper,Goalkeeper,right,187.0,Ukraine,35.58110882956879,10.819798284210286,1266.015305541618,0.0,0.0,0.0,1.0,1,12.153566419247909,-1.333768135037623
121477,Craig Dawson,900000,2025-10-21,8000000,2018-05-28,129,False,24,10,27796,328,63,1,0.07770902288099,0.0323787595337458,1990-05-06,Defender,Centre-Back,right,188.0,England,35.460643394934976,13.710151153416941,1257.4572299827455,0.0,0.0,491.0,1.0,0,12.937438162814276,0.7727129906026651
99352,Rubén Pardo,350000,2025-10-21,10000000,2014-07-20,129,False,9,33,12469,220,31,1,0.0649611035367711,0.238190712968161,1992-10-22,Midfield,Central Midfield,right,182.0,Spain,32.99657768651608,12.765691290604371,1088.7741390222911,0.0,0.0,37.0,1.0,0,12.371245437087731,0.39444585351663974
74081,Sergey Terekhov,150000,2025-10-21,2000000,2021-12-29,129,False,10,17,15134,178,49,0,0.0594687458702259,0.1010968679793841,1990-06-27,Defender,Left-Back,left,179.0,Russia,35.318275154004105,11.918397239722838,1247.3805598539436,0.0,0.0,126.0,1.0,0,12.362410269202561,-0.44401302947972354
